Token.Sent,awareness,change_of_location,change_of_possession,change_of_state,change_of_state_continuous,existed_after,existed_before,existed_during,instigation,partitive,sentient,volition,was_for_benefit,was_used
include.1515,0.5,0.375,0.375,0.25,0.0,0.75,0.875,1.0,0.75,0.625,1.0,0.5,0.125,0.5
include.3594,0.75,0.125,0.125,0.125,0.0,1.0,1.0,1.0,0.75,0.75,0.375,0.75,0.625,0.5
include.4592,0.0,0.25,0.25,0.25,0.0,0.75,0.75,1.0,0.0,0.625,0.0,0.0,0.0,0.5
include.499,0.0,0.0,0.125,0.125,0.0,0.5,0.0,0.42857142857142855,0.125,0.375,0.0,0.0,0.125,0.5
include.5463,0.0,0.0,0.0,0.125,0.0,1.0,1.0,1.0,0.375,0.875,0.0,0.0,0.125,0.375
include.5739,1.0,0.375,0.0,0.375,0.0,1.0,1.0,1.0,0.5,0.125,0.875,0.75,0.75,1.0
include.5927,0.0,0.25,0.25,0.25,0.0,1.0,0.25,1.0,0.25,0.25,0.0,0.375,0.25,0.875
include.6414,0.0,0.375,0.125,0.875,0.875,1.0,1.0,1.0,0.5,0.75,0.5,0.0,0.375,1.0
include.6432,0.75,0.875,0.75,0.875,0.625,0.75,0.625,0.8571428571428571,0.875,0.625,0.875,0.5,0.875,0.875
include.6433,0.125,0.625,0.25,0.75,0.5,1.0,1.0,1.0,0.875,0.875,0.5,0.125,0.625,1.0
include.6562,0.0,0.25,0.25,0.375,0.375,1.0,1.0,1.0,0.375,0.25,0.0,0.0,0.25,1.0
include.6851,1.0,0.5,0.125,0.625,0.5,0.625,1.0,1.0,0.25,0.125,1.0,0.625,0.375,0.625
include.9488,0.5,0.625,0.25,0.25,0.0,0.75,0.75,1.0,0.5,0.125,0.5,0.5,0.5,1.0
include.9608,0.0,0.25,0.125,0.75,0.5,1.0,1.0,1.0,0.625,0.5,0.0,0.0,0.25,0.875
incorporate.3847,0.0,0.0,0.0,0.625,0.375,1.0,1.0,1.0,0.75,0.625,0.0,0.0,0.375,0.625
increase.5834,0.25,0.0,0.0,1.0,0.75,1.0,1.0,1.0,0.25,0.625,0.0,0.25,0.5,0.75
increase.6206,0.125,0.125,0.125,0.75,0.5,0.875,0.875,1.0,0.125,0.375,0.0,0.125,0.625,0.5
inform.2324,1.0,0.25,0.125,0.625,0.375,1.0,1.0,1.0,0.625,0.0,1.0,0.875,0.875,1.0
inform.4192,1.0,0.75,0.0,0.5,0.375,1.0,1.0,1.0,0.75,0.5,0.75,1.0,0.875,1.0
interview.10491,1.0,0.25,0.0,0.625,0.25,1.0,1.0,1.0,0.875,0.375,1.0,1.0,1.0,1.0
interview.11297,1.0,0.125,0.125,0.0,0.0,1.0,1.0,1.0,0.375,0.125,1.0,1.0,0.125,1.0
introduce.5443,0.0,0.25,0.25,0.25,0.0,1.0,0.125,1.0,0.25,0.25,0.0,0.0,0.875,1.0
invite.1701,0.625,0.75,0.375,0.5,0.375,1.0,1.0,1.0,0.125,0.0,1.0,0.375,0.625,0.125
issue.2213,0.0,0.75,0.75,0.125,0.0,1.0,0.875,1.0,0.125,0.125,0.0,0.0,0.0,1.0
join.353,1.0,0.25,0.0,0.375,0.375,1.0,0.875,1.0,0.375,0.625,0.5,1.0,0.5,0.5
join.4648,0.375,0.375,0.0,0.375,0.375,0.875,0.875,0.8571428571428571,0.5,0.5,0.0,0.5,0.75,0.5
keep.10716,1.0,0.375,0.0,0.375,0.375,1.0,1.0,1.0,0.875,0.125,1.0,1.0,1.0,0.875
keep.5604,0.0,0.25,0.25,0.125,0.0,1.0,1.0,1.0,0.0,0.125,0.0,0.0,0.125,0.625
keep.6127,0.25,0.75,0.25,0.25,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0
keep.9340,0.375,0.25,0.125,0.625,0.5,1.0,1.0,1.0,0.625,0.5,0.125,0.5,1.0,1.0
kill.11323,0.875,0.375,0.0,1.0,0.75,0.5,1.0,0.8571428571428571,0.0,0.0,0.75,0.0,0.0,1.0
kill.1154,0.875,0.75,0.375,0.875,0.875,0.375,0.875,0.7142857142857143,0.375,0.75,0.875,0.125,0.375,0.75
kill.1207,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.25,0.125,1.0,0.0,0.0,0.5
kill.18,0.625,0.25,0.125,0.875,1.0,0.0,1.0,1.0,0.125,0.0,1.0,0.125,0.0,0.625
kill.5129,0.0,0.125,0.125,0.875,0.625,0.125,1.0,0.8571428571428571,0.375,0.125,0.0,0.0,0.25,0.125
know.10143,0.0,0.375,0.125,0.375,0.125,1.0,1.0,1.0,0.125,0.375,0.125,0.125,0.375,0.875
know.10614,0.0,0.375,0.375,0.125,0.0,1.0,1.0,1.0,0.625,1.0,0.0,0.0,0.125,1.0
know.10628,0.5,0.625,0.5,0.625,0.25,1.0,0.875,1.0,0.875,1.0,0.5,0.5,0.625,0.375
know.12076,0.25,0.2142857142857143,0.0,0.07142857142857145,0.0,0.9285714285714286,1.0,1.0,0.6785714285714286,0.2857142857142857,0.2142857142857143,0.25,0.3928571428571429,0.75
know.7969,0.375,0.0,0.0,0.5,0.5,0.0,1.0,0.42857142857142855,0.5,0.0,1.0,0.0,0.0,0.5
laud.4650,1.0,0.125,0.25,0.5,0.5,1.0,1.0,1.0,1.0,0.125,1.0,0.125,0.5,0.5
launch.22,0.0,0.375,0.125,0.875,0.375,0.875,0.5,1.0,0.125,0.125,0.625,0.0,0.375,0.375
launch.594,0.75,0.375,0.5,0.75,0.75,1.0,1.0,1.0,0.625,0.75,0.0,0.5,0.25,0.875
launch.6126,1.0,1.0,0.0,0.875,1.0,1.0,0.625,1.0,0.875,0.0,0.0,1.0,0.375,1.0
launch.6131,0.0,1.0,0.0,0.875,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
lay.8292,0.0,1.0,0.0,0.875,1.0,1.0,1.0,1.0,0.0,0.25,0.0,0.0,1.0,1.0
lead.4522,0.5,0.5,0.0,0.625,0.5,1.0,1.0,1.0,1.0,0.125,0.5,0.5,0.5,1.0
lead.757,0.75,0.625,0.375,0.625,0.375,1.0,1.0,1.0,0.5,0.125,1.0,0.875,0.625,0.75
lead.980,1.0,0.625,0.125,0.25,0.0,1.0,1.0,1.0,0.875,0.125,1.0,0.75,0.625,0.375
leave.10656,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
leave.11006,0.25,0.25,0.25,0.25,0.0,1.0,0.5,1.0,0.75,0.25,0.0,0.25,0.0,0.25
leave.11106,0.0,0.0,0.0,0.0,0.0,0.375,0.5,0.42857142857142855,0.0,0.125,0.0,0.0,0.0,0.5
leave.3268,0.0,0.375,0.5,1.0,0.5,1.0,0.0,0.8571428571428571,0.125,0.125,0.0,0.0,0.125,1.0
leave.3877,0.125,0.625,0.0,0.125,0.0,1.0,1.0,1.0,0.5,0.25,0.75,0.0,0.5,0.5
leave.599,0.375,0.0,0.125,0.125,0.0,1.0,1.0,1.0,0.375,0.875,0.0,0.0,0.0,1.0
leave.781,0.0,0.0,0.25,0.5,0.125,1.0,1.0,1.0,0.25,0.125,0.375,0.0,0.25,0.25
leave.836,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0
leave.9312,0.875,0.5,0.375,0.75,0.75,1.0,1.0,1.0,0.375,0.5,1.0,0.375,0.375,0.5
let.12283,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0,1.0,0.25,0.0,1.0
like.532,0.25,0.25,0.25,0.5,0.0,0.75,0.75,0.7142857142857143,0.75,0.625,0.25,0.25,0.75,0.25
like.8234,0.625,0.625,0.0,0.5,0.375,1.0,1.0,1.0,0.625,0.625,0.875,0.25,0.125,0.5
like.8876,0.75,0.75,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5
like.9874,0.0,0.5,0.5,0.625,0.375,0.75,0.75,0.7142857142857143,0.625,0.375,0.0,0.375,0.25,0.625
list.1873,0.0,0.0,0.0,0.75,0.5,1.0,1.0,1.0,0.625,0.5,0.0,0.0,0.0,1.0
list.7818,0.375,0.125,0.375,0.375,0.0,1.0,1.0,1.0,0.5,0.75,0.0,0.5,0.5,0.5
love.10021,0.125,0.375,0.125,0.0,0.0,1.0,1.0,1.0,1.0,0.125,0.5,0.125,0.125,0.5
love.10032,0.375,0.25,0.25,0.375,0.0,1.0,1.0,1.0,0.875,0.75,0.5,0.375,0.375,0.5
love.10079,0.125,0.375,0.375,0.375,0.0,0.875,1.0,1.0,0.75,0.375,0.0,0.0,0.5,0.75
love.10163,0.625,0.375,0.625,0.625,0.375,1.0,1.0,1.0,1.0,0.75,0.625,0.625,1.0,0.875
love.10396,0.0,0.0,0.0,0.125,0.0,1.0,1.0,1.0,0.875,0.25,0.0,0.0,0.5,0.375
love.10616,0.0,0.5,0.625,0.625,0.25,1.0,1.0,1.0,0.125,0.375,0.0,0.125,0.0,0.125
love.10679,0.0,0.125,0.125,0.125,0.0,0.875,0.875,1.0,0.875,0.125,0.0,0.0,0.125,0.875
love.10730,0.375,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.5,0.0
love.10758,0.625,0.125,0.0,0.375,0.375,1.0,1.0,1.0,0.625,0.625,0.0,0.625,0.5,0.375
love.10997,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.75,0.5,0.0,0.0,0.0,0.375
love.11721,0.0,0.875,0.875,0.125,0.0,1.0,1.0,1.0,1.0,0.75,0.0,0.0,0.0,0.5
love.12009,0.25,0.375,0.375,0.125,0.0,0.875,1.0,1.0,0.75,0.375,0.0,0.25,0.125,0.75
love.6080,0.875,0.75,0.125,0.625,0.375,1.0,1.0,1.0,1.0,0.125,1.0,0.625,0.75,1.0
love.6081,0.75,0.25,0.25,0.375,0.375,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.625,0.5
love.6082,1.0,0.625,0.0,0.375,0.375,1.0,1.0,1.0,0.625,0.375,1.0,0.125,0.625,0.5
love.6083,0.625,0.5,0.0,0.0,0.0,0.875,1.0,1.0,0.875,0.25,1.0,0.25,0.375,0.75
love.7322,0.125,0.125,0.125,0.125,0.0,1.0,0.875,0.5714285714285714,0.875,0.25,0.375,0.125,0.875,0.5
love.7344,0.375,0.625,0.625,0.625,0.375,0.75,0.75,1.0,1.0,0.625,0.0,0.125,0.75,0.875
love.7530,0.0,0.25,0.25,0.25,0.0,1.0,1.0,1.0,1.0,0.125,0.0,0.0,0.125,0.625
love.7647,0.375,0.5,0.375,0.375,0.0,0.875,0.875,0.8571428571428571,0.875,0.375,0.25,0.125,0.625,0.875
love.8303,0.75,0.75,0.25,0.25,0.0,0.75,1.0,1.0,0.875,0.125,0.875,0.5,0.5,0.125
love.8788,0.0,0.375,0.5,0.5,0.375,0.5,0.875,0.8571428571428571,0.625,0.25,0.0,0.0,0.25,0.375
love.8872,0.0,0.0,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0
love.9408,0.625,0.375,0.125,0.25,0.0,1.0,1.0,1.0,0.875,0.5,0.75,0.75,0.75,0.5
love.9412,0.75,0.25,0.25,0.25,0.0,1.0,1.0,1.0,0.75,0.25,0.75,0.625,0.75,0.375
love.9883,0.375,0.75,0.5,0.625,0.375,0.75,1.0,1.0,0.5,0.5,0.5,0.0,0.875,0.375
maintain.4579,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5
maintain.608,0.0,0.125,0.375,0.875,0.875,0.5,0.125,1.0,0.625,0.125,0.0,0.0,0.625,0.625
make.10542,0.375,0.375,0.0,0.375,0.375,0.75,0.875,1.0,0.875,0.25,0.375,0.0,0.0,0.75
make.10625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0
make.10641,0.5,0.0,0.0,0.375,0.5,0.5,0.125,0.8571428571428571,0.5,0.0,0.5,0.375,1.0,0.5
make.10668,1.0,0.0,0.0,0.375,0.375,1.0,1.0,1.0,0.625,0.0,1.0,0.875,1.0,1.0
make.10669,1.0,0.625,0.125,0.5,0.5,1.0,1.0,1.0,0.125,0.25,0.75,0.875,0.875,0.875
make.10913,0.0,0.5,0.75,0.75,0.5,1.0,1.0,1.0,0.25,0.75,0.0,0.0,0.25,0.5
make.11277,0.0,0.375,0.0,0.375,0.5,1.0,0.375,1.0,0.5,0.375,0.0,0.0,0.0,0.5
make.11656,0.0,0.0,0.0,0.375,0.5,1.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,1.0
make.12140,0.0,0.125,0.125,0.625,0.5,1.0,0.125,1.0,0.5,0.25,0.0,0.0,0.375,0.5
make.3867,0.0,0.125,0.375,0.375,0.375,0.5,0.25,1.0,0.125,0.375,0.0,0.125,0.125,0.5
make.3881,0.0,0.0,0.0,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5
make.3959,0.125,0.125,0.125,0.125,0.0,0.875,0.125,0.8571428571428571,0.125,0.125,0.125,0.125,0.375,0.375
make.517,0.375,0.375,0.5,0.375,0.375,0.5,0.0,1.0,1.0,0.875,0.5,0.0,0.0,0.875
make.5375,0.5,0.25,0.0,0.625,0.375,1.0,1.0,0.8571428571428571,0.875,0.125,0.375,0.5,1.0,0.75
make.5445,0.0,0.5,0.0,0.5,0.375,1.0,0.625,1.0,1.0,0.375,0.0,0.125,1.0,0.5
make.580,0.0,0.0,0.0,0.375,0.375,0.75,0.5,1.0,0.5,0.625,0.0,0.0,0.0,0.5
make.6236,0.125,0.375,0.875,0.375,0.375,0.875,1.0,1.0,0.375,0.375,0.125,0.375,0.875,0.375
make.6796,0.0,0.25,0.0,0.75,0.5,1.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.625
make.683,1.0,0.375,0.0,1.0,1.0,0.75,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0
make.7472,1.0,0.25,0.125,0.875,1.0,1.0,1.0,1.0,0.5,0.375,1.0,0.75,1.0,0.5
make.7509,0.0,0.0,0.0,0.625,0.375,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.375,0.25
make.9962,0.875,0.5,0.0,0.375,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.25,0.625,1.0
mark.5954,0.0,0.125,0.0,0.125,0.0,0.875,0.375,0.8571428571428571,0.625,0.125,0.0,0.0,0.125,0.625
marry.887,1.0,0.375,0.125,0.5,0.5,1.0,1.0,1.0,0.875,0.875,1.0,0.625,0.75,1.0
mean.1038,0.0,0.25,0.25,0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.5
mean.11798,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5
mean.1557,0.0,0.125,0.25,0.75,0.5,0.5,1.0,1.0,0.75,0.25,0.0,0.0,0.25,0.75
mean.8370,0.0,0.25,0.0,0.625,0.375,0.5,0.5,1.0,0.5,0.125,0.0,0.0,0.5,0.5
mean.8773,0.0,0.0,0.0,0.5,0.0,0.875,0.375,0.8571428571428571,0.375,0.25,0.0,0.0,0.0,0.375
meet.1258,0.5,0.125,0.125,0.125,0.0,1.0,1.0,1.0,0.875,0.875,1.0,0.625,0.5,0.875
meet.3999,1.0,0.375,0.0,0.375,0.375,1.0,1.0,1.0,0.875,0.0,1.0,1.0,0.875,1.0
melt.8589,0.0,0.625,0.625,1.0,1.0,1.0,1.0,1.0,0.125,0.375,0.0,0.0,0.125,0.875
mention.64,0.0,0.125,0.125,0.125,0.0,1.0,1.0,1.0,0.375,1.0,0.0,0.0,0.0,1.0
mention.9048,0.25,0.375,0.375,0.5,0.0,0.75,0.875,0.8571428571428571,1.0,0.375,0.0,0.25,0.625,0.625
need.10323,0.0,0.0,0.0,0.25,0.0,0.75,0.5,0.42857142857142855,0.375,0.0,0.0,0.0,0.0,0.0
need.11477,0.0,0.375,0.5,0.125,0.0,0.875,0.875,1.0,0.5,0.0,0.0,0.125,0.125,0.375
need.1304,0.375,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.875,0.625,0.0,0.0,0.5,1.0
need.160,0.25,0.25,0.15000000000000002,0.25,0.0,0.8999999999999999,0.8999999999999999,0.8857142857142856,0.25,0.25,0.7,0.25,0.15000000000000002,0.15000000000000002
need.2822,0.0,0.125,0.125,0.0,0.0,0.75,0.75,0.7142857142857143,0.25,0.0,0.0,0.0,0.0,0.5
need.2848,0.0,0.0,0.375,0.25,0.0,0.375,0.5,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.5
need.2856,0.0,0.0,0.0,0.125,0.0,1.0,1.0,1.0,0.5,0.25,0.0,0.5,0.0,0.5
need.3462,0.125,0.5,0.5,0.25,0.0,0.625,0.875,0.8571428571428571,0.75,0.5,0.0,0.0,0.75,0.75
need.4872,0.125,0.0,0.25,0.375,0.0,1.0,0.625,1.0,0.0,0.75,0.0,0.0,0.125,0.5
need.502,0.375,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.125,0.375,0.375
need.7581,0.125,0.125,0.375,0.375,0.375,0.875,0.875,0.8571428571428571,0.375,0.875,0.125,0.125,0.125,0.875
need.7901,0.0,0.0,0.0,0.375,0.375,0.25,0.625,1.0,1.0,0.125,0.0,0.0,0.5,0.5
need.8489,0.125,0.5,0.5,0.625,0.125,1.0,0.875,0.8571428571428571,0.5,0.125,0.75,0.125,0.5,0.625
need.8928,0.0,0.25,0.375,0.625,0.375,1.0,1.0,1.0,0.125,0.875,0.0,0.0,0.5,0.875
notice.12421,0.0,0.125,0.0,0.625,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.125,1.0
notify.4765,1.0,0.375,0.0,0.75,0.875,1.0,1.0,1.0,0.375,0.0,1.0,0.75,0.875,0.5
obligate.3805,0.5,0.25,0.0,0.25,0.0,1.0,1.0,1.0,0.375,0.125,0.5,1.0,0.375,0.875
offer.10157,0.04999999999999999,0.5,0.8999999999999999,0.4,0.30000000000000004,0.8,0.6,1.0,0.4,0.6,0.15000000000000002,0.04999999999999999,0.25,0.95
offer.10945,0.5,0.125,0.375,0.375,0.0,0.5,0.5,1.0,0.5,0.25,0.125,0.375,0.375,0.875
offer.11370,0.0,0.375,0.375,0.625,0.375,0.875,0.875,1.0,0.75,0.75,0.0,0.0,0.5,1.0
offer.11876,0.0,0.125,0.125,0.125,0.0,0.625,0.625,0.5714285714285714,0.75,0.0,0.375,0.0,0.0,0.375
offer.122,0.5,0.25,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0
offer.9595,0.125,0.125,0.125,0.375,0.0,0.875,0.875,0.8571428571428571,0.75,0.5,0.125,0.125,0.5,0.875
offer.9598,0.0,0.75,0.75,0.75,0.5,0.625,1.0,1.0,0.25,0.375,0.0,0.0,0.375,0.875
oppose.6054,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.25,0.0,0.0,0.0,0.5
order.10312,0.0,0.625,1.0,0.875,0.875,1.0,0.875,0.8571428571428571,0.5,0.75,0.0,0.0,0.375,0.375
order.10594,0.0,0.5,0.5,0.75,0.5,1.0,0.875,0.8571428571428571,0.125,0.375,0.0,0.0,0.125,0.0
order.11651,0.5,1.0,1.0,0.75,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.375,0.5
order.12308,0.0,0.25,0.375,0.0,0.0,1.0,0.75,0.7142857142857143,0.375,0.0,0.0,0.0,0.0,0.0
overtake.5936,0.875,0.0,0.0,0.75,0.75,1.0,1.0,1.0,0.75,0.375,0.0,0.375,0.25,0.5
owe.153,0.375,0.125,0.125,0.125,0.0,0.375,0.375,0.2857142857142857,0.375,0.125,0.125,0.125,0.125,0.125
pay.10045,0.0,0.875,1.0,0.625,0.375,1.0,1.0,1.0,0.375,0.375,0.0,0.0,0.0,0.875
pay.11631,0.0,0.125,0.25,0.625,0.125,0.375,1.0,1.0,0.875,0.25,0.375,0.0,0.75,0.5
pay.11657,0.0,1.0,1.0,0.375,0.375,1.0,1.0,1.0,0.375,0.0,0.0,0.0,0.0,1.0
phone.9995,1.0,0.25,0.25,0.25,0.0,1.0,1.0,1.0,0.375,0.875,0.5,1.0,0.75,1.0
plan.10459,0.0,0.125,0.375,0.5,0.5,0.5,0.5,0.5714285714285714,0.375,0.125,0.0,0.0,0.5,0.5
play.1326,0.375,0.375,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0
play.2992,0.0,0.25,0.25,0.25,0.0,1.0,1.0,1.0,1.0,0.25,0.0,0.0,0.625,1.0
play.8165,0.375,0.25,0.125,0.375,0.375,0.625,0.5,1.0,0.5,0.375,0.0,0.0,0.375,1.0
pose.4643,0.0,0.0,0.0,0.625,0.375,0.75,0.5,1.0,0.5,0.75,0.0,0.0,0.75,1.0
precede.264,0.0,0.5,0.25,0.5,0.0,0.75,0.5,0.7142857142857143,0.25,0.625,0.0,0.0,0.5,0.5
prefer.10581,0.375,0.25,0.25,0.25,0.0,1.0,1.0,1.0,0.5,0.375,0.125,0.5,0.875,0.5
prefer.10782,0.0,0.125,0.0,0.625,0.375,1.0,1.0,1.0,0.875,0.375,0.0,0.0,0.125,0.75
present.6028,0.0,0.0,0.0,0.375,0.375,1.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0
present.89,0.0,0.0,0.25,0.5,0.0,1.0,0.875,1.0,0.625,0.5,0.0,0.0,0.375,1.0
promise.1183,0.5,0.125,0.125,0.75,0.75,1.0,0.875,1.0,0.75,0.5,0.0,0.0,0.625,0.875
provide.1236,0.0,0.125,0.125,0.125,0.0,0.875,0.875,0.8571428571428571,0.375,0.125,0.0,0.0,0.625,0.375
provide.1448,1.0,0.375,0.125,0.5,0.375,1.0,1.0,1.0,0.875,0.0,1.0,0.875,1.0,1.0
provide.6349,0.0,0.75,0.6,0.7,0.6,0.75,1.0,1.0,0.8500000000000001,0.7,0.04999999999999999,0.0,0.15000000000000002,1.0
provide.6351,0.0,0.25,0.25,0.625,0.5,0.75,0.5,1.0,0.875,0.625,0.0,0.0,0.125,0.875
provide.6784,0.0,0.75,0.375,0.625,0.375,1.0,0.625,1.0,0.5,0.0,0.0,0.375,0.625,1.0
provide.6953,0.375,0.125,0.125,0.5,0.5,0.875,0.875,0.8571428571428571,0.875,0.875,0.375,0.375,0.75,1.0
publish.248,0.0,0.375,0.25,0.75,0.75,1.0,1.0,1.0,1.0,0.75,0.0,0.0,0.25,1.0
publish.6390,0.0,0.375,0.375,0.75,0.875,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.0,1.0
publish.78,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.375,0.0,0.0,0.375,1.0
purchase.10794,0.0,0.875,0.875,0.5,0.0,0.875,0.875,1.0,0.375,0.125,0.0,0.0,0.25,0.375
purchase.11404,0.0,0.875,1.0,0.125,0.0,1.0,1.0,1.0,0.25,0.125,0.0,0.0,0.125,1.0
put.10022,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.25,1.0
put.11081,0.0,0.375,0.0,1.0,1.0,1.0,0.125,1.0,0.0,0.375,0.0,0.0,0.125,0.5
put.11487,0.25,1.0,0.0357142857142857,0.6071428571428571,0.7142857142857143,1.0,1.0,1.0,0.07142857142857145,0.5,0.10714285714285715,0.14285714285714285,0.8571428571428572,0.8214285714285714
put.12460,0.0,0.8571428571428572,0.2857142857142857,0.6428571428571429,0.6428571428571429,0.9642857142857142,1.0,1.0,0.25,0.14285714285714285,0.0,0.0,0.5357142857142857,0.8571428571428572
put.2006,0.0,0.8571428571428572,0.25,0.5,0.5357142857142857,1.0,1.0,1.0,0.14285714285714285,0.6071428571428571,0.0,0.0,0.0,0.7142857142857143
put.6858,0.75,0.0,0.10714285714285715,0.6071428571428571,0.6428571428571429,1.0,1.0,1.0,0.6785714285714286,0.3928571428571429,0.3571428571428571,0.25,0.2142857142857143,0.2857142857142857
quote.575,0.75,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.75,0.125,1.0
quote.6834,0.375,0.375,0.0,0.25,0.0,1.0,1.0,1.0,0.875,0.375,0.875,0.375,0.375,0.625
rate.10778,0.125,0.25,0.375,0.375,0.0,0.875,0.875,1.0,0.5,0.375,0.125,0.125,0.5,0.875
re-secure.5732,0.125,0.25,0.125,0.875,0.75,0.875,0.875,0.8571428571428571,0.75,0.5,0.125,0.5,0.875,0.875
read.6181,0.0,0.375,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
recall.1521,0.0,0.625,0.5,0.375,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.125,0.875
reccomend.10432,1.0,0.5,0.125,0.5,0.0,1.0,1.0,1.0,0.75,0.125,0.75,1.0,0.5,1.0
receive.2368,0.375,0.25,0.125,0.0,0.0,0.875,0.875,1.0,0.875,0.375,0.5,0.375,0.5,0.5
receive.2620,0.5,0.5,0.625,0.375,0.0,1.0,1.0,1.0,1.0,0.25,0.5,0.375,0.375,1.0
receive.3344,0.0,0.5,1.0,0.75,0.75,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.75,1.0
receive.389,0.0,0.0,0.375,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5
recommend.11183,0.0,0.375,0.375,0.25,0.0,1.0,1.0,1.0,0.875,0.625,0.0,0.0,0.125,1.0
recommend.11256,0.125,0.125,0.125,0.125,0.0,1.0,1.0,1.0,0.375,0.0,0.0,0.125,0.625,0.375
recommend.11653,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.875,0.5,0.25,0.0,0.875,0.625
reduce.5827,0.0,0.375,0.25,0.75,0.0,1.0,1.0,1.0,0.375,0.875,0.0,0.0,0.625,0.375
reflect.2226,0.0,0.25,0.25,0.5,0.0,1.0,1.0,1.0,0.625,0.25,0.0,0.0,0.125,0.875
reflect.2241,0.25,0.25,0.25,0.5,0.0,0.75,1.0,1.0,0.375,0.25,0.0,0.25,0.375,0.5
reflect.2261,0.625,0.25,0.0,0.625,0.5,1.0,1.0,1.0,0.625,0.25,0.0,0.125,0.5,0.875
reflect.2480,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.5
reflect.3440,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.125,0.0,0.0,0.0,1.0
refuse.11635,0.0,0.0,0.0,0.5,0.375,1.0,0.75,1.0,0.5,0.0,0.0,0.0,0.0,1.0
reject.9334,0.0,0.75,0.125,0.875,0.875,0.875,0.875,0.8571428571428571,0.75,0.375,0.0,0.125,0.75,0.25
release.183,0.0,0.0,0.0,0.25,0.0,1.0,0.625,1.0,0.0,0.5,0.0,0.0,0.375,0.875
remember.1211,0.5,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.375,0.5,0.125,0.375,1.0
remove.10138,0.125,1.0,0.75,0.75,0.5,0.375,1.0,1.0,0.5,0.25,0.0,0.0,0.25,0.25
renew.4644,0.0,0.125,0.125,0.75,0.5,0.75,1.0,1.0,0.5,0.25,0.0,0.0,0.875,0.875
rent.11714,0.0,0.125,0.375,0.5,0.0,1.0,1.0,1.0,0.0,0.875,0.0,0.0,0.0,0.875
replace.12157,0.0,0.375,0.375,0.625,0.5,1.0,1.0,1.0,1.0,0.375,0.0,0.0,1.0,1.0
report.603,0.5,0.375,0.125,0.5,0.375,0.625,1.0,1.0,0.5,0.625,0.0,0.5,0.5,1.0
